name18354,1.607727,1.623967
name18355,1.607727,1.623967
name18356,1.607727,1.623967
name18357,1.607727,1.623967
name18358,1.607727,1.623967
name18359,1.607727,1.623967
name18360,1.607727,1.623967
name18361,1.607727,1.623967
name18362,1.607727,1.623967
name18363,1.607727,1.623967
name18364,1.607727,1.623967
name18365,1.607727,1.623967
name18366,1.607727,1.623967
name18367,1.607727,1.623967
name18368,1.607727,1.623967
name18369,1.607727,1.623967
name18370,1.607727,1.623967
name18371,1.607727,1.623967
name18372,1.607727,1.623967
name18373,1.607727,1.623967
name18374,1.607727,1.623967
name18375,1.607727,1.623967
name18376,1.607727,1.623967
name18377,1.607727,1.623967
name18378,1.607727,1.623967
name18379,1.607727,1.623967
name18380,1.607727,1.623967
name18381,1.607727,1.623967
name18382,1.607727,1.623967
name18383,1.607727,1.623967
name18384,1.607727,1.623967
name18385,1.607727,1.623967
name18386,1.607727,1.623967
name18387,1.607727,1.623967
name18388,1.607727,1.623967
name18389,1.607727,1.623967
name18390,1.607727,1.623967
name18391,1.607727,1.623967
name18392,1.607727,1.623967
name18393,1.607727,1.623967
name18394,1.607727,1.623967
name18395,1.607727,1.623967
name18396,1.607727,1.623967
name18397,1.607727,1.623967
name18398,1.607727,1.623967
name18399,1.607727,14.777746
name13322,1.762568,1.780372
name13323,1.762568,1.780372
name13324,1.762568,1.780372
name13325,1.762568,1.780372
name13326,1.762568,1.780372
name13327,1.762568,1.780372
name13328,1.762568,1.780372
name13329,1.762568,1.780372
name13330,1.762568,1.780372
name13331,1.762568,1.780372
name13332,1.762568,1.780372
name13333,1.762568,1.780372
name13334,1.762568,1.780372
name13335,1.762568,1.780372
name13336,1.762568,1.780372
name13337,1.762568,1.780372
name13338,1.762568,1.780372
name13339,1.762568,1.780372
name13340,1.762568,1.780372
name13341,1.762568,1.780372
name13342,1.762568,1.780372
name13343,1.762568,1.780372
name13344,1.762568,1.780372
name13345,1.762568,1.780372
name13346,1.762568,1.780372
name13347,1.762568,1.780372
name13348,1.762568,1.780372
name13349,1.762568,1.780372
name13350,1.762568,1.780372
name13351,1.762568,1.780372
name13352,1.762568,1.780372
name13353,1.762568,1.780372
name13354,1.762568,1.780372
name13355,1.762568,1.780372
name13356,1.762568,1.780372
name13357,1.762568,1.780372
name13358,1.762568,1.780372
name13359,1.762568,1.780372
name13360,1.762568,1.780372
name13361,1.762568,1.780372
name13362,1.762568,1.780372
name13363,1.762568,1.780372
name13364,1.762568,1.780372
name13365,1.762568,1.780372
name13366,1.762568,1.780372
name13367,1.762568,1.780372
name13368,1.762568,1.780372
name13369,1.762568,1.780372
name13370,1.762568,1.780372
name13371,1.762568,1.780372
name13372,1.762568,1.780372
name13373,1.762568,1.780372
name13374,1.762568,1.780372
name13375,1.762568,1.780372
name13376,1.762568,1.780372
name13377,1.762568,1.780372
name13378,1.762568,1.780372
name13379,1.762568,1.780372
name13380,1.762568,1.780372
name13381,1.762568,1.780372
name13382,1.762568,1.780372
name13383,1.762568,1.780372
name13384,1.762568,1.780372
name13385,1.762568,1.780372
name13386,1.762568,1.780372
name13387,1.762568,1.780372
name13388,1.762568,1.780372
name13389,1.762568,1.780372
name13390,1.762568,1.780372
name13391,1.762568,1.780372
name13392,1.762568,1.780372
name13393,1.762568,1.780372
name13394,1.762568,1.780372
name13395,1.762568,1.780372
name13396,1.762568,1.780372
name13397,1.762568,1.780372
name13398,1.762568,1.780372
name13399,1.762568,1.780372
name13400,1.762568,1.780372
name13401,1.762568,1.780372
name13402,1.762568,1.780372
name13403,1.762568,1.780372
name13404,1.762568,1.780372
name13405,1.762568,1.780372
name13406,1.762568,1.780372
name13407,1.762568,1.780372
name13408,1.762568,1.780372
name13409,1.762568,1.780372
name13410,1.762568,1.780372
name13411,1.762568,1.780372
name13412,1.762568,1.780372
name13413,1.762568,1.780372
name13414,1.762568,1.780372
name13415,1.762568,1.780372
name13416,1.762568,1.780372
name13417,1.762568,1.780372
name13418,1.762568,1.780372
name13419,1.762568,1.780372
name13420,1.762568,1.780372
name13421,1.762568,1.780372
name13422,1.762568,1.780372
name13423,1.762568,1.780372
name13424,1.762568,1.780372
name13425,1.762568,1.780372
name13426,1.762568,1.780372
name13427,1.762568,1.780372
name13428,1.762568,1.780372
name13429,1.762568,1.780372
name13430,1.762568,1.780372
name13431,1.762568,1.780372
name13432,1.762568,1.780372
name13433,1.762568,1.780372
name13434,1.762568,1.780372
name13435,1.762568,1.780372
name13436,1.762568,1.780372
name13437,1.762568,1.780372
name13438,1.762568,1.780372
name13439,1.762568,1.780372
name13440,1.762568,1.780372
name13441,1.762568,1.780372
name13442,1.762568,1.780372
name13443,1.762568,1.780372
name13444,1.762568,1.780372
name13445,1.762568,1.780372
name13446,1.762568,1.780372
name13447,1.762568,1.780372
name13448,1.762568,1.780372
name13449,1.762568,1.780372
name13450,1.762568,1.780372
name13451,1.762568,1.780372
name13452,1.762568,1.780372
name13453,1.762568,1.780372
name13454,1.762568,1.780372
name13455,1.762568,1.780372
name13456,1.762568,1.780372
name13457,1.762568,1.780372
name13458,1.762568,1.780372
name13459,1.762568,1.780372
name13460,1.762568,1.780372
name13461,1.762568,1.780372
name13462,1.762568,1.780372
name13463,1.762568,1.780372
name13464,1.762568,1.780372
name13465,1.762568,1.780372
name13466,1.762568,1.780372
name13467,1.762568,1.780372
name13468,1.762568,1.780372
name13469,1.762568,1.780372
name13470,1.762568,1.780372
name13471,1.762568,1.780372
name13472,1.762568,1.780372
name13473,1.762568,14.934151
name7860,1.917409,1.936777
name7861,1.917409,1.936777
name7862,1.917409,1.936777
name7863,1.917409,1.936777
name7864,1.917409,1.936777
name7865,1.917409,1.936777
name7866,1.917409,1.936777
name7867,1.917409,1.936777
name7868,1.917409,1.936777
name7869,1.917409,1.936777
name7870,1.917409,1.936777
name7871,1.917409,1.936777
name7872,1.917409,1.936777
name7873,1.917409,1.936777
name7874,1.917409,1.936777
name7875,1.917409,1.936777
name7876,1.917409,1.936777
name7877,1.917409,1.936777
name7878,1.917409,1.936777
name7879,1.917409,1.936777
name7880,1.917409,1.936777
name7881,1.917409,1.936777
name7882,1.917409,1.936777
name7883,1.917409,1.936777
name7884,1.917409,1.936777
name7885,1.917409,1.936777
name7886,1.917409,1.936777
name7887,1.917409,1.936777
name7888,1.917409,1.936777
name7889,1.917409,1.936777
name7890,1.917409,1.936777
name7891,1.917409,1.936777
name7892,1.917409,1.936777
name7893,1.917409,1.936777
name7894,1.917409,1.936777
name7895,1.917409,1.936777
name7896,1.917409,1.936777
name7897,1.917409,1.936777
name7898,1.917409,1.936777
name7899,1.917409,1.936777
name7900,1.917409,1.936777
name7901,1.917409,1.936777
name7902,1.917409,1.936777
name7903,1.917409,1.936777
name7904,1.917409,1.936777
name7905,1.917409,1.936777
name7906,1.917409,1.936777
name7907,1.917409,1.936777
name7908,1.917409,1.936777
name7909,1.917409,1.936777
name7910,1.917409,1.936777
name7911,1.917409,1.936777
name7912,1.917409,1.936777
name7913,1.917409,1.936777
name7914,1.917409,1.936777
name7915,1.917409,1.936777
name7916,1.917409,1.936777
name7917,1.917409,1.936777
name7918,1.917409,1.936777
name7919,1.917409,1.936777
name7920,1.917409,1.936777
name7921,1.917409,1.936777
name7922,1.917409,1.936777
name7923,1.917409,1.936777
name7925,1.917409,1.936777
name7926,1.917409,1.936777
name7927,1.917409,1.936777
name7928,1.917409,1.936777
name7929,1.917409,1.936777
name7930,1.917409,1.936777
name7931,1.917409,1.936777
name7932,1.917409,1.936777
name7933,1.917409,1.936777
name7934,1.917409,1.936777
name7935,1.917409,1.936777
name7936,1.917409,1.936777
name7937,1.917409,1.936777
name7938,1.917409,1.936777
name7939,1.917409,1.936777
name7940,1.917409,1.936777
name7941,1.917409,1.936777
name7942,1.917409,1.936777
name7943,1.917409,1.936777
name7944,1.917409,1.936777
name7945,1.917409,1.936777
name7946,1.917409,1.936777
name7947,1.917409,1.936777
name7948,1.917409,1.936777
name7949,1.917409,1.936777
name7950,1.917409,1.936777
name7951,1.917409,1.936777
name7952,1.917409,1.936777
name7953,1.917409,1.936777
name7954,1.917409,1.936777
name7955,1.917409,1.936777
name7956,1.917409,1.936777
name7957,1.917409,1.936777
name7958,1.917409,1.936777
name7959,1.917409,1.936777
name7960,1.917409,1.936777
name7961,1.917409,1.936777
name7962,1.917409,1.936777
name7963,1.917409,1.936777
name7964,1.917409,1.936777
name7965,1.917409,1.936777
name7966,1.917409,1.936777
name7967,1.917409,1.936777
name7968,1.917409,1.936777
name7969,1.917409,1.936777
name7970,1.917409,1.936777
name7971,1.917409,1.936777
name7972,1.917409,1.936777
name7973,1.917409,1.936777
name7974,1.917409,1.936777
name7975,1.917409,1.936777
name7976,1.917409,1.936777
name7977,1.917409,1.936777
name7978,1.917409,1.936777
name7979,1.917409,1.936777
name7980,1.917409,1.936777
name7981,1.917409,1.936777
name7982,1.917409,1.936777
name7983,1.917409,1.936777
name7984,1.917409,1.936777
name7985,1.917409,1.936777
name7986,1.917409,1.936777
name7987,1.917409,1.936777
name7988,1.917409,1.936777
name7989,1.917409,1.936777
name7990,1.917409,1.936777
name7991,1.917409,1.936777
name7992,1.917409,1.936777
name7993,1.917409,1.936777
name7994,1.917409,1.936777
name7995,1.917409,1.936777
name7996,1.917409,1.936777
name7997,1.917409,1.936777
name7998,1.917409,1.936777
name7999,1.917409,1.936777
name8000,1.917409,1.936777
name8001,1.917409,1.936777
name8002,1.917409,1.936777
name8003,1.917409,1.936777
name8004,1.917409,1.936777
name8005,1.917409,1.936777
name8006,1.917409,1.936777
name8007,1.917409,1.936777
name8008,1.917409,1.936777
name8613,2,2
name2435,2.07225,2.093182
name2436,2.07225,2.093182
name2437,2.07225,2.093182
name2438,2.07225,2.093182
name2439,2.07225,2.093182
name2440,2.07225,2.093182
name2441,2.07225,2.093182
name2442,2.07225,2.093182
name2443,2.07225,2.093182
name2444,2.07225,2.093182
name2445,2.07225,2.093182
name2446,2.07225,2.093182
name2447,2.07225,2.093182
name2448,2.07225,2.093182
name2449,2.07225,2.093182
name2450,2.07225,2.093182
name2451,2.07225,2.093182
name2452,2.07225,2.093182
name2453,2.07225,2.093182
name2454,2.07225,2.093182
name2455,2.07225,2.093182
name2456,2.07225,2.093182
name2457,2.07225,2.093182
name2458,2.07225,2.093182
name2459,2.07225,2.093182
name2460,2.07225,2.093182
name2461,2.07225,2.093182
name2462,2.07225,2.093182
name2463,2.07225,2.093182
name2464,2.07225,2.093182
name2465,2.07225,2.093182
name2466,2.07225,2.093182
name2467,2.07225,2.093182
name2468,2.07225,2.093182
name2469,2.07225,2.093182
name2470,2.07225,2.093182
name2471,2.07225,2.093182
name2472,2.07225,2.093182
name2473,2.07225,2.093182
name2474,2.07225,2.093182
name2475,2.07225,2.093182
name2476,2.07225,2.093182
name2477,2.07225,2.093182
name2478,2.07225,2.093182
name2479,2.07225,2.093182
name2480,2.07225,2.093182
name2481,2.07225,2.093182
name2482,2.07225,2.093182
name2483,2.07225,2.093182
name2484,2.07225,2.093182
name2485,2.07225,2.093182
name2486,2.07225,2.093182
name2487,2.07225,2.093182
name2488,2.07225,2.093182
name2489,2.07225,2.093182
name2490,2.07225,2.093182
name2491,2.07225,2.093182
name2492,2.07225,2.093182
name2493,2.07225,2.093182
name2494,2.07225,2.093182
name2495,2.07225,2.093182
name2496,2.07225,2.093182
name2497,2.07225,2.093182
name2498,2.07225,2.093182
name2499,2.07225,2.093182
name2500,2.07225,2.093182
name2501,2.07225,2.093182
name2502,2.07225,2.093182
name2503,2.07225,2.093182
name2504,2.07225,2.093182
name2505,2.07225,2.093182
name2506,2.07225,2.093182
name2507,2.07225,2.093182
name2508,2.07225,2.093182
name2509,2.07225,2.093182
name2510,2.07225,2.093182
name2511,2.07225,2.093182
name2512,2.07225,2.093182
name2513,2.07225,2.093182
name2514,2.07225,2.093182
name2515,2.07225,2.093182
name2516,2.07225,2.093182
name2517,2.07225,2.093182
name2518,2.07225,2.093182
name2519,2.07225,2.093182
name2520,2.07225,2.093182
name2521,2.07225,2.093182
name2522,2.07225,2.093182
name2523,2.07225,2.093182
name2524,2.07225,2.093182
name2525,2.07225,2.093182
name2526,2.07225,2.093182
name2527,2.07225,2.093182
name2528,2.07225,2.093182
name2529,2.07225,2.093182
name2530,2.07225,2.093182
name2531,2.07225,2.093182
name2532,2.07225,2.093182
name2533,2.07225,2.093182
name2534,2.07225,2.093182
name2535,2.07225,2.093182
name2536,2.07225,2.093182
name2537,2.07225,2.093182
name2538,2.07225,2.093182
name2539,2.07225,2.093182
name8614,3,3
name8615,4,4
name16302,4.274112,4.317285
name16303,4.274112,4.317285
name16304,4.274112,4.317285
name16305,4.274112,4.317285
name16306,4.274112,4.317285
name16307,4.274112,4.317285
name16308,4.274112,4.317285
name16309,4.274112,4.317285
name16310,4.274112,4.317285
name16311,4.274112,4.317285
name16312,4.274112,4.317285
name16313,4.274112,4.317285
name16314,4.274112,4.317285
name16315,4.274112,4.317285
name16316,4.274112,4.317285
name16317,4.274112,4.317285
name16318,4.274112,4.317285
name16319,4.274112,4.317285
name16320,4.274112,4.317285
name16321,4.274112,4.317285
name16322,4.274112,4.317285
name16323,4.274112,4.317285
name16324,4.274112,4.317285
name16325,4.274112,4.317285
name16326,4.274112,4.317285
name16327,4.274112,4.317285
name16328,4.274112,4.317285
name16329,4.274112,4.317285
name16330,4.274112,4.317285
name16331,4.274112,4.317285
name16332,4.274112,4.317285
name16333,4.274112,4.317285
name16334,4.274112,4.317285
name16335,4.274112,4.317285
name16336,4.274112,4.317285
name16337,4.274112,4.317285
name16338,4.274112,4.317285
name16339,4.274112,4.317285
name16340,4.274112,4.317285
name16341,4.274112,4.317285
name16342,4.274112,4.317285
name16343,4.274112,4.317285
name16344,4.274112,4.317285
name16345,4.274112,4.317285
name16346,4.274112,4.317285
name16347,4.274112,4.317285
name16348,4.274112,4.317285
name16349,4.274112,4.317285
name16350,4.274112,4.317285
name16351,4.274112,4.317285
name16352,4.274112,4.317285
name16353,4.274112,4.317285
name16354,4.274112,4.317285
name16355,4.274112,4.317285
name16356,4.274112,4.317285
name16357,4.274112,4.317285
name16358,4.274112,4.317285
name16359,4.274112,4.317285
name16360,4.274112,4.317285
name16361,4.274112,4.317285
name16362,4.274112,4.317285
name16363,4.274112,4.317285
name16364,4.274112,4.317285
name16365,4.274112,4.317285
name16366,4.274112,4.317285
name16367,4.274112,4.317285
name16368,4.274112,4.317285
name16369,4.274112,4.317285
name16370,4.274112,4.317285
name16371,4.274112,4.317285
name16372,4.274112,4.317285
name16373,4.274112,4.317285
name16374,4.274112,4.317285
name16375,4.274112,4.317285
name16376,4.274112,4.317285
name16377,4.274112,4.317285
name16378,4.274112,4.317285
name16379,4.274112,4.317285
name16380,4.274112,4.317285
name16381,4.274112,4.317285
name16382,4.274112,4.317285
name16383,4.274112,4.317285
name11171,4.428953,4.47369
name11172,4.428953,4.47369
name11173,4.428953,4.47369
name11174,4.428953,4.47369
name11175,4.428953,4.47369
name11176,4.428953,4.47369
name11177,4.428953,4.47369
name11178,4.428953,4.47369
name11179,4.428953,4.47369
name11180,4.428953,4.47369
name11181,4.428953,4.47369
name11182,4.428953,4.47369
name11183,4.428953,4.47369
name11184,4.428953,4.47369
name11185,4.428953,4.47369
name11186,4.428953,4.47369
name11187,4.428953,4.47369
name11188,4.428953,4.47369
name11189,4.428953,4.47369
name11190,4.428953,4.47369
name11191,4.428953,4.47369
name11192,4.428953,4.47369
name11193,4.428953,4.47369
name11194,4.428953,4.47369
name11195,4.428953,4.47369
name11196,4.428953,4.47369
name11197,4.428953,4.47369
name11198,4.428953,4.47369
name11199,4.428953,4.47369
name11200,4.428953,4.47369
name11201,4.428953,4.47369
name11202,4.428953,4.47369
name11203,4.428953,4.47369
name11204,4.428953,4.47369
name11205,4.428953,4.47369
name11206,4.428953,4.47369
name11207,4.428953,4.47369
name11208,4.428953,4.47369
name11209,4.428953,4.47369
name11210,4.428953,4.47369
name11211,4.428953,4.47369
name11212,4.428953,4.47369
name11213,4.428953,4.47369
name11214,4.428953,4.47369
name11215,4.428953,4.47369
name11216,4.428953,4.47369
name11217,4.428953,4.47369
name11218,4.428953,4.47369
name11219,4.428953,4.47369
name11220,4.428953,4.47369
name11221,4.428953,4.47369
name11222,4.428953,4.47369
name11223,4.428953,4.47369
name11224,4.428953,4.47369
name11225,4.428953,4.47369
name11226,4.428953,4.47369
name11227,4.428953,4.47369
name11228,4.428953,4.47369
name11229,4.428953,4.47369
name11230,4.428953,4.47369
name11231,4.428953,4.47369
name11232,4.428953,4.47369
name11233,4.428953,4.47369
name11234,4.428953,4.47369
name11235,4.428953,4.47369
name11236,4.428953,4.47369
name11237,4.428953,4.47369
name11238,4.428953,4.47369
name11239,4.428953,4.47369
name11240,4.428953,4.47369
name11241,4.428953,4.47369
name11242,4.428953,4.47369
name11243,4.428953,4.47369
name11244,4.428953,4.47369
name11245,4.428953,4.47369
name11246,4.428953,4.47369
name11247,4.428953,4.47369
name11248,4.428953,4.47369
name11249,4.428953,4.47369
name11250,4.428953,4.47369
name11251,4.428953,4.47369
name11252,4.428953,4.47369
name11253,4.428953,4.47369
name11254,4.428953,4.47369
name11255,4.428953,4.47369
name11256,4.428953,4.47369
name11257,4.428953,4.47369
name11258,4.428953,4.47369
name11259,4.428953,4.47369
name11260,4.428953,4.47369
name11261,4.428953,4.47369
name11262,4.428953,4.47369
name11263,4.428953,4.47369
name11264,4.428953,4.47369
name11265,4.428953,4.47369
name11266,4.428953,4.47369
name11267,4.428953,17.627468
name5712,4.583794,4.630095
name5713,4.583794,4.630095
name5714,4.583794,4.630095
name5715,4.583794,4.630095
name5716,4.583794,4.630095
name5717,4.583794,4.630095
name5718,4.583794,4.630095
name5719,4.583794,4.630095
name5720,4.583794,4.630095
name5721,4.583794,4.630095
name5722,4.583794,4.630095
name5723,4.583794,4.630095
name5724,4.583794,4.630095
name5725,4.583794,4.630095
name5726,4.583794,4.630095
name5727,4.583794,4.630095
name5728,4.583794,4.630095
name5729,4.583794,4.630095
name5730,4.583794,4.630095
name5731,4.583794,4.630095
name5732,4.583794,4.630095
name5733,4.583794,4.630095
name5734,4.583794,4.630095
name5735,4.583794,4.630095
name5736,4.583794,4.630095
name5737,4.583794,4.630095
name5738,4.583794,4.630095
name5739,4.583794,4.630095
name5740,4.583794,4.630095
name5741,4.583794,4.630095
name5742,4.583794,4.630095
name5743,4.583794,4.630095
name5744,4.583794,4.630095
name5745,4.583794,4.630095
name5746,4.583794,4.630095
name5747,4.583794,4.630095
name5748,4.583794,4.630095
name5749,4.583794,4.630095
name5750,4.583794,4.630095
name5751,4.583794,4.630095
name5752,4.583794,4.630095
name5753,4.583794,4.630095
name5754,4.583794,4.630095
name5755,4.583794,4.630095
name5756,4.583794,4.630095
name5757,4.583794,4.630095
name5758,4.583794,4.630095
name5759,4.583794,4.630095
name5760,4.583794,4.630095
name5761,4.583794,4.630095
name5762,4.583794,4.630095
name5763,4.583794,4.630095
name5764,4.583794,4.630095
name5765,4.583794,4.630095
name5766,4.583794,4.630095
name5767,4.583794,4.630095
name5768,4.583794,4.630095
name5769,4.583794,4.630095
name5770,4.583794,4.630095
name5771,4.583794,4.630095
name5772,4.583794,4.630095
name5773,4.583794,4.630095
name5774,4.583794,4.630095
name5775,4.583794,4.630095
name5776,4.583794,4.630095
name5777,4.583794,4.630095
name5778,4.583794,4.630095
name5779,4.583794,4.630095
name5780,4.583794,4.630095
name5781,4.583794,4.630095
name5782,4.583794,4.630095
name5783,4.583794,4.630095
name5784,4.583794,4.630095
name5785,4.583794,4.630095
name5786,4.583794,4.630095
name5787,4.583794,4.630095
name5788,4.583794,4.630095
name5789,4.583794,4.630095
name5790,4.583794,4.630095
name5791,4.583794,4.630095
name5792,4.583794,4.630095
name5793,4.583794,4.630095
name5794,4.583794,4.630095
name5795,4.583794,4.630095
name5796,4.583794,4.630095
name5797,4.583794,4.630095
name5798,4.583794,4.630095
name5799,4.583794,4.630095
name5800,4.583794,4.630095
name5801,4.583794,4.630095
name5802,4.583794,4.630095
name5803,4.583794,4.630095
name5804,4.583794,4.630095
name5805,4.583794,4.630095
name5806,4.583794,4.630095
name5807,4.583794,4.630095
name5808,4.583794,4.630095
name5809,4.583794,4.630095
name5810,4.583794,4.630095
name5811,4.583794,4.630095
name5812,4.583794,4.630095
name5813,4.583794,4.630095
name5814,4.583794,4.630095
name5815,4.583794,4.630095
name5816,4.583794,4.630095
name5817,4.583794,4.630095
name5818,4.583794,4.630095
name5819,4.583794,4.630095
name5820,4.583794,4.630095
name5821,4.583794,4.630095
name5822,4.583794,4.630095
name5823,4.583794,4.630095
name5824,4.583794,4.630095
name5825,4.583794,4.630095
name5826,4.583794,4.630095
name5827,4.583794,4.630095
name5828,4.583794,4.630095
name5829,4.583794,4.630095
name5830,4.583794,4.630095
name5831,4.583794,4.630095
name5832,4.583794,4.630095
name5833,4.583794,4.630095
name5834,4.583794,4.630095
name5835,4.583794,4.630095
name5836,4.583794,4.630095
name5837,4.583794,4.630095
name5838,4.583794,4.630095
name5839,4.583794,4.630095
name5840,4.583794,4.630095
name5841,4.583794,4.630095
name5842,4.583794,4.630095
name5843,4.583794,4.630095
name5844,4.583794,4.630095
name5845,4.583794,4.630095
name5846,4.583794,4.630095
name5847,4.583794,4.630095
name330,4.738635,4.7865
name331,4.738635,4.7865
name332,4.738635,4.7865
name333,4.738635,4.7865
name334,4.738635,4.7865
name335,4.738635,4.7865
name336,4.738635,4.7865
name337,4.738635,4.7865
name338,4.738635,4.7865
name339,4.738635,4.7865
name340,4.738635,4.7865
name341,4.738635,4.7865
name342,4.738635,4.7865
name343,4.738635,4.7865
name344,4.738635,4.7865
name345,4.738635,4.7865
name346,4.738635,4.7865
name347,4.738635,4.7865
name348,4.738635,4.7865
name349,4.738635,4.7865
name350,4.738635,4.7865
name351,4.738635,4.7865
name352,4.738635,4.7865
name353,4.738635,4.7865
name354,4.738635,4.7865
name355,4.738635,4.7865
name356,4.738635,4.7865
name357,4.738635,4.7865
name358,4.738635,4.7865
name359,4.738635,4.7865
name360,4.738635,4.7865
name361,4.738635,4.7865
name362,4.738635,4.7865
name363,4.738635,4.7865
name364,4.738635,4.7865
name365,4.738635,4.7865
name366,4.738635,4.7865
name367,4.738635,4.7865
name368,4.738635,4.7865
name369,4.738635,4.7865
name370,4.738635,4.7865
name371,4.738635,4.7865
name372,4.738635,4.7865
name373,4.738635,4.7865
name374,4.738635,4.7865
name375,4.738635,4.7865
name376,4.738635,4.7865
name377,4.738635,4.7865
name378,4.738635,4.7865
name379,4.738635,4.7865
name380,4.738635,4.7865
name381,4.738635,4.7865
name382,4.738635,4.7865
name383,4.738635,4.7865
name384,4.738635,4.7865
name385,4.738635,4.7865
name386,4.738635,4.7865
name387,4.738635,4.7865
name388,4.738635,4.7865
name389,4.738635,4.7865
name390,4.738635,4.7865
name391,4.738635,4.7865
name392,4.738635,4.7865
name393,4.738635,4.7865
name394,4.738635,4.7865
name395,4.738635,4.7865
name396,4.738635,4.7865
name397,4.738635,4.7865
name398,4.738635,4.7865
name399,4.738635,4.7865
name400,4.738635,4.7865
name401,4.738635,4.7865
name402,4.738635,4.7865
name403,4.738635,4.7865
name404,4.738635,4.7865
name405,4.738635,4.7865
name406,4.738635,4.7865
name407,4.738635,4.7865
name408,4.738635,4.7865
name409,4.738635,4.7865
name410,4.738635,4.7865
name411,4.738635,4.7865
name412,4.738635,4.7865
name413,4.738635,4.7865
name414,4.738635,4.7865
name415,4.738635,4.7865
name416,4.738635,4.7865
name417,4.738635,4.7865
name418,4.738635,4.7865
name419,4.738635,4.7865
name420,4.738635,4.7865
name421,4.738635,4.7865
name422,4.738635,4.7865
name423,4.738635,4.7865
name424,4.738635,4.7865
name425,4.738635,4.7865
name426,4.738635,4.7865
name427,4.738635,4.7865
name428,4.738635,4.7865
name429,4.738635,4.7865
name430,4.738635,4.7865
name431,4.738635,4.7865
name432,4.738635,4.7865
name433,4.738635,4.7865
name434,4.738635,4.7865
name435,4.738635,4.7865
name436,4.738635,4.7865
name437,4.738635,4.7865
name438,4.738635,4.7865
name439,4.738635,4.7865
name440,4.738635,4.7865
name441,4.738635,4.7865
name442,4.738635,4.7865
name443,4.738635,4.7865
name444,4.738635,4.7865
name445,4.738635,4.7865
name446,4.738635,4.7865
name447,4.738635,4.7865
name448,4.738635,4.7865
name449,4.738635,4.7865
name450,4.738635,4.7865
name451,4.738635,4.7865
name452,4.738635,4.7865
name453,4.738635,4.7865
name454,4.738635,4.7865
name455,4.738635,4.7865
name456,4.738635,4.7865
name457,4.738635,4.7865
name458,4.738635,4.7865
name459,4.738635,4.7865
name460,4.738635,4.7865
name461,4.738635,4.7865
